Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_m2,RegionGroupe
Hillside,47 Golden Wy,3,h,660000.0,S,Barry,11/11/2017,18.0,3037.0,3.0,2.0,2.0,,153.0,1994.0,Brimbank City Council,-37.6894,144.736,Western Metropolitan,5556.0,4313.725490196079,north_west_metro
Hoppers Crossing,11 Buckhurst Wy,4,h,551500.0,S,Barry,11/11/2017,18.4,3029.0,4.0,2.0,4.0,421.0,151.0,1996.0,Wyndham City Council,-37.8484,144.6748,Western Metropolitan,13830.0,3652.317880794702,north_west_metro
Hoppers Crossing,13 Quarrion Ct,3,h,585000.0,S,YPA,11/11/2017,18.4,3029.0,3.0,3.0,3.0,466.0,127.0,1998.0,Wyndham City Council,-37.8512,144.6753,Western Metropolitan,13830.0,4606.299212598426,north_west_metro
Hoppers Crossing,8 Weiskof Dr,3,h,525000.0,VB,YPA,11/11/2017,18.4,3029.0,3.0,2.0,3.0,,131.0,1985.0,Wyndham City Council,-37.8637,144.7088,Western Metropolitan,13830.0,4007.6335877862593,north_west_metro
Hughesdale,29 Dalston Rd,3,h,1407000.0,SP,Barry,11/11/2017,12.3,3166.0,3.0,3.0,4.0,672.0,156.0,1920.0,Monash City Council,-37.8997,145.0812,Southern Metropolitan,3145.0,9019.23076923077,south_east_southeast_metro
Ivanhoe,9 Myrtle St,3,h,1465000.0,S,Nelson,11/11/2017,7.8,3079.0,3.0,2.0,2.0,331.0,240.0,2005.0,Banyule City Council,-37.7571,145.05,Eastern Metropolitan,5549.0,6104.166666666667,south_east_southeast_metro
Ivanhoe,3A Rose St,4,h,1865000.0,S,Miles,11/11/2017,7.8,3079.0,4.0,2.0,1.0,389.0,235.0,2000.0,Banyule City Council,-37.7743,145.0407,Eastern Metropolitan,5549.0,7936.170212765957,south_east_southeast_metro
Keilor East,25 Heatherlea Cr,4,h,810000.0,VB,Nelson,11/11/2017,11.7,3033.0,4.0,2.0,2.0,534.0,223.0,1970.0,Brimbank City Council,-37.7475,144.8501,Western Metropolitan,5629.0,3632.2869955156953,north_west_metro
Keilor East,7 Pumice Ct,3,h,965000.0,SP,Barry,11/11/2017,11.7,3033.0,3.0,2.0,2.0,404.0,175.0,2009.0,Brimbank City Council,-37.7398,144.8773,Western Metropolitan,5629.0,5514.285714285715,north_west_metro
Kew,38 Willsmere Rd,4,h,2000000.0,VB,Marshall,11/11/2017,5.4,3101.0,4.0,2.0,2.0,595.0,248.0,1910.0,Boroondara City Council,-37.7974,145.0337,Southern Metropolitan,10331.0,8064.5161290322585,south_east_southeast_metro
Keysborough,16 Maxfield Rd,4,h,1051500.0,S,Barry,11/11/2017,25.2,3173.0,4.0,2.0,2.0,,238.0,2012.0,Greater Dandenong City Council,-38.0092,145.1696,South-Eastern Metropolitan,8459.0,4418.0672268907565,south_east_southeast_metro
Kilsyth,12 Moira Rd,4,h,906000.0,SP,McGrath,11/11/2017,26.0,3137.0,4.0,2.0,4.0,982.0,224.0,1970.0,Maroondah City Council,-37.8039,145.3203,Eastern Metropolitan,4654.0,4044.6428571428573,south_east_southeast_metro
Maidstone,6 Havelock St,3,h,875000.0,SP,Compton,11/11/2017,6.4,3012.0,3.0,2.0,1.0,335.0,118.0,1940.0,Maribyrnong City Council,-37.7862,144.8798,Western Metropolitan,3873.0,7415.254237288135,north_west_metro
Maribyrnong,7 Cumberland Dr,3,h,1245000.0,S,hockingstuart,11/11/2017,4.3,3032.0,3.0,2.0,2.0,,278.0,2006.0,Maribyrnong City Council,-37.786,144.8968,Western Metropolitan,4918.0,4478.417266187051,north_west_metro
Maribyrnong,2a Hillside Cr,2,u,495000.0,S,HAR,11/11/2017,4.3,3032.0,2.0,1.0,0.0,,56.0,1950.0,Maribyrnong City Council,-37.7726,144.8953,Western Metropolitan,4918.0,8839.285714285714,north_west_metro
Melton,2 Alexandra St,4,h,579000.0,S,Reliance,11/11/2017,31.7,3337.0,4.0,2.0,2.0,,213.0,1970.0,Melton City Council,-37.6854,144.581,Western Victoria,3600.0,2718.3098591549297,north_east_west_victorias
Melton,23 Carina Dr,3,h,520000.0,S,PRDNationwide,11/11/2017,31.7,3337.0,3.0,2.0,2.0,,155.0,1975.0,Melton City Council,-37.682,144.5712,Western Victoria,3600.0,3354.8387096774195,north_east_west_victorias
Melton,213 Station Rd,12,h,710000.0,S,PRDNationwide,11/11/2017,31.7,3337.0,12.0,5.0,3.0,960.0,223.0,1970.0,Melton City Council,-37.6883,144.5776,Western Victoria,3600.0,3183.8565022421526,north_east_west_victorias
Melton South,19 Staughton St,3,h,580000.0,S,hockingstuart,11/11/2017,29.8,3338.0,3.0,1.0,1.0,766.0,106.0,1975.0,Melton City Council,-37.7043,144.5731,Western Victoria,4718.0,5471.698113207547,north_east_west_victorias
Melton West,58 Rathdowne Cct,4,h,356000.0,S,Raine,11/11/2017,31.7,3337.0,4.0,1.0,1.0,571.0,122.0,1980.0,Melton City Council,-37.6738,144.5642,Northern Victoria,6065.0,2918.032786885246,north_east_west_victorias
Mentone,8 Chicquita Cct,3,t,825000.0,SA,Upside,11/11/2017,20.0,3194.0,3.0,3.0,2.0,93.0,172.0,2010.0,Kingston City Council,-37.9791,145.0758,South-Eastern Metropolitan,6162.0,4796.511627906977,south_east_southeast_metro
Mernda,41 Friesian St,4,h,550000.0,VB,RW,11/11/2017,25.9,3754.0,4.0,2.0,2.0,349.0,136.0,2016.0,Whittlesea City Council,-37.5865,145.0832,Northern Metropolitan,5812.0,4044.1176470588234,north_west_metro
Mill Park,29 Island Pl,3,h,660000.0,SP,Ray,11/11/2017,17.9,3082.0,3.0,2.0,1.0,300.0,136.0,2000.0,Whittlesea City Council,-37.6619,145.0738,Northern Metropolitan,10529.0,4852.941176470588,north_west_metro
Mill Park,1 Roycroft Av,4,h,665000.0,SP,Ray,11/11/2017,17.9,3082.0,4.0,2.0,3.0,589.0,143.0,1982.0,Whittlesea City Council,-37.6692,145.0596,Northern Metropolitan,10529.0,4650.349650349651,north_west_metro
Mooroolbark,39 Croydondale Dr,3,h,715000.0,S,Fletchers,11/11/2017,26.5,3138.0,3.0,1.0,1.0,,108.0,1970.0,Yarra Ranges Shire Council,-37.7814,145.3234,Eastern Victoria,8280.0,6620.37037037037,north_east_west_victorias
Mount Waverley,468 Waverley Rd,5,h,1300000.0,VB,Jellis,11/11/2017,14.2,3149.0,5.0,3.0,2.0,716.0,171.0,1967.0,Monash City Council,-37.8861,145.1379,Eastern Metropolitan,13366.0,7602.339181286549,south_east_southeast_metro
Mulgrave,10 Derby Pl,4,h,1375000.0,S,Ray,11/11/2017,18.8,3170.0,4.0,2.0,2.0,629.0,316.0,2010.0,Monash City Council,-37.9257,145.1943,South-Eastern Metropolitan,7113.0,4351.265822784811,south_east_southeast_metro
Murrumbeena,22 Atkinson St,3,h,1420000.0,S,Woodards,11/11/2017,10.1,3163.0,3.0,1.0,1.0,,125.0,1950.0,Glen Eira City Council,-37.9041,145.0716,Southern Metropolitan,4442.0,11360.0,south_east_southeast_metro
Murrumbeena,9 Omama Rd,3,h,1450000.0,PI,Woodards,11/11/2017,10.1,3163.0,3.0,1.0,1.0,552.0,162.0,1990.0,Glen Eira City Council,-37.8899,145.0704,Southern Metropolitan,4442.0,8950.617283950618,south_east_southeast_metro
Newport,205 Douglas Pde,4,h,1230000.0,S,RT,11/11/2017,6.2,3015.0,4.0,2.0,2.0,290.0,179.0,2009.0,Hobsons Bay City Council,-37.8502,144.8939,Western Metropolitan,5498.0,6871.508379888268,north_west_metro
Northcote,175 Beaconsfield Pde,4,h,1600000.0,VB,Nelson,11/11/2017,5.3,3070.0,4.0,2.0,1.0,,178.0,1940.0,Darebin City Council,-37.7639,144.9862,Northern Metropolitan,11364.0,8988.76404494382,north_west_metro
Oak Park,15 Watt Av,5,h,1390000.0,S,Jellis,11/11/2017,11.2,3046.0,5.0,4.0,4.0,792.0,330.0,1925.0,Moreland City Council,-37.7194,144.9283,Northern Metropolitan,2651.0,4212.121212121212,north_west_metro
Oakleigh East,15 Daly St,3,h,997000.0,SP,Jellis,11/11/2017,12.3,3166.0,3.0,2.0,2.0,534.0,113.0,1950.0,Monash City Council,-37.9011,145.112,Southern Metropolitan,2547.0,8823.008849557522,south_east_southeast_metro
Oakleigh South,17 Vernal Rd,4,h,1175000.0,S,Buxton,11/11/2017,15.5,3167.0,4.0,2.0,2.0,584.0,185.0,1975.0,Kingston City Council,-37.9279,145.0849,South-Eastern Metropolitan,3692.0,6351.351351351352,south_east_southeast_metro
Parkville,30 Walker St,3,h,1350000.0,S,Jellis,11/11/2017,1.8,3052.0,3.0,2.0,3.0,,160.0,1860.0,Melbourne City Council,-37.7844,144.958,Northern Metropolitan,2309.0,8437.5,north_west_metro
Point Cook,17 Copeland Cr,3,h,647000.0,S,Reliance,11/11/2017,14.7,3030.0,3.0,2.0,2.0,510.0,162.0,,Wyndham City Council,-37.8823,144.7465,Western Metropolitan,15542.0,3993.8271604938273,north_west_metro
Point Cook,15 Eldridge Ct,3,h,552000.0,S,Reliance,11/11/2017,14.7,3030.0,3.0,1.0,1.0,,106.0,2004.0,Wyndham City Council,-37.8924,144.7492,Western Metropolitan,15542.0,5207.547169811321,north_west_metro
Point Cook,4 Ventura Pl,3,h,673000.0,S,Reliance,11/11/2017,14.7,3030.0,3.0,2.0,2.0,584.0,166.0,2000.0,Wyndham City Council,-37.8797,144.7405,Western Metropolitan,15542.0,4054.2168674698796,north_west_metro
Port Melbourne,178 Farrell St,4,h,1670000.0,PI,Marshall,11/11/2017,3.5,3207.0,4.0,2.0,1.0,162.0,160.0,1890.0,Melbourne City Council,-37.833,144.9381,Southern Metropolitan,8648.0,10437.5,south_east_southeast_metro
Prahran,5 Bayview St,2,h,1000000.0,PI,hockingstuart,11/11/2017,4.6,3181.0,2.0,1.0,0.0,115.0,68.0,1890.0,Stonnington City Council,-37.8518,145.0032,Southern Metropolitan,7717.0,14705.882352941177,south_east_southeast_metro
Reservoir,29 Arundel Av,3,h,570000.0,VB,Nelson,11/11/2017,12.0,3073.0,3.0,2.0,1.0,284.0,80.0,1960.0,Darebin City Council,-37.6968,145.0182,Northern Metropolitan,21650.0,7125.0,north_west_metro
Reservoir,26 McFadzean Av,3,h,821000.0,S,Nelson,11/11/2017,12.0,3073.0,3.0,1.0,2.0,493.0,113.0,1980.0,Darebin City Council,-37.7064,144.9983,Northern Metropolitan,21650.0,7265.486725663717,north_west_metro
Reservoir,42 Wattle Gr,3,h,1076000.0,S,Nelson,11/11/2017,12.0,3073.0,3.0,1.0,3.0,601.0,98.0,1950.0,Darebin City Council,-37.7199,144.9942,Northern Metropolitan,21650.0,10979.591836734693,north_west_metro
Richmond,16 Yorkshire St,3,h,1400000.0,VB,Jellis,11/11/2017,2.4,3121.0,3.0,2.0,0.0,183.0,104.0,1900.0,Yarra City Council,-37.832,144.999,Northern Metropolitan,14949.0,13461.538461538461,north_west_metro
Ringwood East,20A Knaith Rd,3,t,890000.0,SP,Purplebricks,11/11/2017,21.3,3135.0,3.0,2.0,2.0,,117.0,2017.0,Maroondah City Council,-37.8151,145.2522,Eastern Metropolitan,4407.0,7606.8376068376065,south_east_southeast_metro
Roxburgh Park,17 Harvey Ct,3,h,570000.0,S,Stockdale,11/11/2017,20.6,3064.0,3.0,2.0,1.0,558.0,130.0,2000.0,Hume City Council,-37.6362,144.9252,Northern Metropolitan,5833.0,4384.615384615385,north_west_metro
Roxburgh Park,19 Hunter Av,4,h,610000.0,S,Raine,11/11/2017,20.6,3064.0,4.0,2.0,2.0,627.0,209.0,2000.0,Hume City Council,-37.6373,144.9152,Northern Metropolitan,5833.0,2918.66028708134,north_west_metro
Roxburgh Park,36 Lincolne Cr,4,h,577500.0,S,RW,11/11/2017,20.6,3064.0,4.0,3.0,2.0,602.0,175.0,1990.0,Hume City Council,-37.6295,144.9278,Northern Metropolitan,5833.0,3300.0,north_west_metro
Seabrook,6 Spinningdale Cl,4,h,759000.0,S,MICM,11/11/2017,15.5,3028.0,4.0,2.0,2.0,533.0,200.0,1999.0,Hobsons Bay City Council,-37.8842,144.7571,Western Metropolitan,1793.0,3795.0,north_west_metro
South Melbourne,463 Coventry St,2,h,1220000.0,PI,Marshall,11/11/2017,1.9,3205.0,2.0,1.0,,287.0,95.0,1900.0,Port Phillip City Council,-37.835,144.9498,Southern Metropolitan,5943.0,12842.105263157895,south_east_southeast_metro
South Morang,7 Bussell Ct,3,h,520000.0,SP,Ray,11/11/2017,20.5,3752.0,3.0,1.0,4.0,634.0,122.0,1990.0,Whittlesea City Council,-37.6584,145.09,Northern Metropolitan,7969.0,4262.295081967213,north_west_metro
South Yarra,6 Fitzgerald St,3,h,1640000.0,S,RT,11/11/2017,2.7,3141.0,3.0,1.0,1.0,205.0,104.0,1910.0,Melbourne City Council,-37.8425,144.9921,Southern Metropolitan,14887.0,15769.23076923077,south_east_southeast_metro
South Yarra,16 Osborne St,2,h,770000.0,VB,Jellis,11/11/2017,2.7,3141.0,2.0,1.0,0.0,,69.0,1990.0,Melbourne City Council,-37.8455,144.9904,Southern Metropolitan,14887.0,11159.420289855072,south_east_southeast_metro
South Yarra,4C Surrey Rd,3,t,1560000.0,S,Jellis,11/11/2017,2.7,3141.0,3.0,2.0,2.0,141.0,140.0,1995.0,Melbourne City Council,-37.8467,144.9983,Southern Metropolitan,14887.0,11142.857142857143,south_east_southeast_metro
Spotswood,14 Andrews St,4,h,1200000.0,SP,RT,11/11/2017,6.2,3015.0,4.0,2.0,2.0,,199.0,2016.0,Hobsons Bay City Council,-37.8256,144.8746,Western Metropolitan,1223.0,6030.150753768844,north_west_metro
St Albans,15 Curtin St,3,h,695000.0,S,Barry,11/11/2017,14.0,3021.0,3.0,1.0,4.0,,132.0,1965.0,Brimbank City Council,-37.7533,144.8027,Western Metropolitan,14042.0,5265.151515151515,north_west_metro
St Albans,8 Elissa Wy,3,h,680000.0,S,Purplebricks,11/11/2017,14.0,3021.0,3.0,2.0,2.0,512.0,168.0,2000.0,Brimbank City Council,-37.7314,144.7922,Western Metropolitan,14042.0,4047.6190476190477,north_west_metro
St Albans,138 Oleander Dr,3,h,590000.0,S,Barry,11/11/2017,14.0,3021.0,3.0,1.0,1.0,,115.0,1970.0,Brimbank City Council,-37.7516,144.8098,Western Metropolitan,14042.0,5130.434782608696,north_west_metro
St Kilda,7 Irymple Av,3,h,2102000.0,S,Wilson,11/11/2017,5.0,3182.0,3.0,2.0,1.0,263.0,190.0,1920.0,Port Phillip City Council,-37.869,144.9865,Southern Metropolitan,13240.0,11063.157894736842,south_east_southeast_metro
Strathmore,10 Cranwell Av,3,h,1640000.0,SP,McDonald,11/11/2017,8.2,3041.0,3.0,3.0,3.0,604.0,157.0,1998.0,Moonee Valley City Council,-37.7391,144.9094,Western Metropolitan,3284.0,10445.859872611465,north_west_metro
Sunbury,50 Dunrossil Dr,3,h,480000.0,S,Raine,11/11/2017,31.7,3429.0,3.0,1.0,1.0,647.0,114.0,1982.0,Hume City Council,-37.5595,144.7305,Western Metropolitan,14092.0,4210.526315789473,north_west_metro
Sunbury,112 Harker St,4,h,840000.0,SP,Ray,11/11/2017,31.7,3429.0,4.0,2.0,6.0,1044.0,241.0,2003.0,Hume City Council,-37.589,144.7384,Western Metropolitan,14092.0,3485.4771784232366,north_west_metro
Sunshine West,18 Dalton St,3,h,748000.0,S,Jas,11/11/2017,10.5,3020.0,3.0,1.0,4.0,538.0,130.0,1970.0,Brimbank City Council,-37.7965,144.8166,Western Metropolitan,6763.0,5753.846153846154,north_west_metro
Sunshine West,10 Fontana Cl,4,h,910500.0,S,Sweeney,11/11/2017,10.5,3020.0,4.0,2.0,2.0,515.0,240.0,2014.0,Brimbank City Council,-37.7956,144.7953,Western Metropolitan,6763.0,3793.75,north_west_metro
Sunshine West,27 Mayne St,3,h,800000.0,S,Barry,11/11/2017,10.5,3020.0,3.0,1.0,0.0,,132.0,1955.0,Brimbank City Council,-37.7918,144.8237,Western Metropolitan,6763.0,6060.606060606061,north_west_metro
Taylors Hill,5 Addicott Wy,4,h,675000.0,S,O'Brien,11/11/2017,18.0,3037.0,4.0,2.0,2.0,618.0,175.0,2006.0,Melton City Council,-37.7195,144.7494,Western Metropolitan,4242.0,3857.1428571428573,north_west_metro
Templestowe Lower,4 Caroline Dr,3,h,1500000.0,PI,Barry,11/11/2017,12.4,3107.0,3.0,1.0,2.0,715.0,125.0,1965.0,Manningham City Council,-37.7668,145.1086,Eastern Metropolitan,5420.0,12000.0,south_east_southeast_metro
Templestowe Lower,11 Oak Cr,5,h,1506000.0,S,McGrath,11/11/2017,12.4,3107.0,5.0,3.0,3.0,669.0,225.0,1980.0,Manningham City Council,-37.7691,145.1202,Eastern Metropolitan,5420.0,6693.333333333333,south_east_southeast_metro
Thomastown,3 Stephen Ct,3,h,665000.0,S,HAR,11/11/2017,15.3,3074.0,3.0,1.0,2.0,532.0,177.0,1960.0,Whittlesea City Council,-37.6825,144.9974,Northern Metropolitan,7955.0,3757.062146892655,north_west_metro
Thornbury,74 Clarendon St,3,h,1720000.0,SP,Nelson,11/11/2017,7.0,3071.0,3.0,1.0,6.0,664.0,179.0,1915.0,Darebin City Council,-37.7602,145.0054,Northern Metropolitan,8870.0,9608.938547486034,north_west_metro
Thornbury,25 Hobson St,2,h,830000.0,S,Jellis,11/11/2017,7.0,3071.0,2.0,1.0,1.0,150.0,80.0,1995.0,Darebin City Council,-37.7527,144.9922,Northern Metropolitan,8870.0,10375.0,north_west_metro
Tullamarine,9 Lucas Pl,3,h,700000.0,S,Nelson,11/11/2017,12.9,3043.0,3.0,2.0,2.0,419.0,156.0,1960.0,Brimbank City Council,-37.6971,144.8845,Western Metropolitan,3296.0,4487.179487179487,north_west_metro
Vermont South,3 Ryrie Pl,4,h,1320000.0,S,Barry,11/11/2017,17.2,3133.0,4.0,2.0,2.0,790.0,172.0,1972.0,Whitehorse City Council,-37.8608,145.1842,Eastern Metropolitan,4280.0,7674.418604651163,south_east_southeast_metro
Wantirna South,5 Fewster Dr,5,h,1250000.0,S,OBrien,11/11/2017,14.7,3152.0,5.0,2.0,2.0,704.0,202.0,1980.0,Knox City Council,-37.8833,145.2247,Eastern Metropolitan,7082.0,6188.118811881188,south_east_southeast_metro
Wantirna South,6 Matilda Av,3,h,1050000.0,S,OBrien,11/11/2017,14.7,3152.0,3.0,2.0,2.0,687.0,124.0,1985.0,Knox City Council,-37.8674,145.2241,Eastern Metropolitan,7082.0,8467.741935483871,south_east_southeast_metro
Waterways,5 Ashberg Dr,3,h,651000.0,S,Ray,11/11/2017,21.5,3195.0,3.0,2.0,2.0,,123.0,2011.0,Kingston City Council,-38.0116,145.1367,South-Eastern Metropolitan,709.0,5292.682926829269,south_east_southeast_metro
Watsonia North,42 Sharpes Rd,3,h,765000.0,PI,Ray,11/11/2017,14.5,3087.0,3.0,1.0,2.0,,169.0,1960.0,Banyule City Council,-37.6988,145.0807,Northern Metropolitan,1442.0,4526.627218934911,north_west_metro
Werribee,31 Egan Cl,4,h,490500.0,S,Barry,11/11/2017,14.7,3030.0,4.0,2.0,2.0,378.0,200.0,2000.0,Wyndham City Council,-37.8814,144.672,Western Metropolitan,16166.0,2452.5,north_west_metro
Werribee,57 Market Rd,3,h,545000.0,SP,YPA,11/11/2017,14.7,3030.0,3.0,1.0,2.0,768.0,132.0,1975.0,Wyndham City Council,-37.8956,144.6588,Western Metropolitan,16166.0,4128.787878787879,north_west_metro
Werribee,3 Wyndham St,2,h,547000.0,S,FN,11/11/2017,14.7,3030.0,2.0,1.0,1.0,670.0,127.0,1950.0,Wyndham City Council,-37.8949,144.6626,Western Metropolitan,16166.0,4307.086614173229,north_west_metro
Westmeadows,8 Hesse Ct,3,h,547500.0,S,Jason,11/11/2017,16.5,3049.0,3.0,1.0,1.0,,108.0,1970.0,Hume City Council,-37.6706,144.9024,Northern Metropolitan,2474.0,5069.444444444444,north_west_metro
Westmeadows,12 Thornleigh Pl,4,h,755000.0,S,YPA,11/11/2017,16.5,3049.0,4.0,2.0,2.0,563.0,180.0,1974.0,Hume City Council,-37.6772,144.8741,Northern Metropolitan,2474.0,4194.444444444444,north_west_metro
Wheelers Hill,6 Cootamundra Dr,3,h,1078500.0,S,C21,11/11/2017,16.7,3150.0,3.0,2.0,2.0,,182.0,1980.0,Monash City Council,-37.9058,145.1711,South-Eastern Metropolitan,7392.0,5925.824175824176,south_east_southeast_metro
Williams Landing,28 Australis Dr,4,h,850000.0,SP,Reliance,11/11/2017,17.6,3027.0,4.0,2.0,2.0,672.0,274.0,2010.0,Wyndham City Council,-37.8599,144.7427,Western Metropolitan,1999.0,3102.189781021898,north_west_metro
Williamstown,9 Gellibrand St,3,h,1800000.0,SP,Barlow,11/11/2017,6.8,3016.0,3.0,1.0,2.0,451.0,170.0,1930.0,Hobsons Bay City Council,-37.8662,144.8912,Western Metropolitan,6380.0,10588.235294117647,north_west_metro
Williamstown,54 Power St,3,h,1350000.0,SP,Williams,11/11/2017,6.8,3016.0,3.0,2.0,,386.0,124.0,1910.0,Hobsons Bay City Council,-37.8544,144.8886,Western Metropolitan,6380.0,10887.09677419355,north_west_metro
Wollert,11 Celtic St,3,h,580000.0,SP,Iconek,11/11/2017,25.5,3750.0,3.0,2.0,2.0,,157.0,2015.0,Whittlesea City Council,-37.6156,145.026,Northern Metropolitan,2940.0,3694.267515923567,north_west_metro
Wollert,14 Clavell Cr,4,h,642000.0,S,Iconek,11/11/2017,25.5,3750.0,4.0,2.0,2.0,,192.0,2015.0,Whittlesea City Council,-37.6127,145.0134,Northern Metropolitan,2940.0,3343.75,north_west_metro
Wollert,10 Kopi Wy,3,h,490000.0,S,LJH,11/11/2017,25.5,3750.0,3.0,2.0,1.0,,120.0,2012.0,Whittlesea City Council,-37.6134,145.0369,Northern Metropolitan,2940.0,4083.3333333333335,north_west_metro
Wollert,52 Northside Dr,4,h,880000.0,S,Love,11/11/2017,25.5,3750.0,4.0,2.0,2.0,680.0,228.0,2015.0,Whittlesea City Council,-37.6178,145.0191,Northern Metropolitan,2940.0,3859.6491228070176,north_west_metro
Yallambie,9 Marigolds Rd,3,h,781000.0,S,Barry,11/11/2017,12.7,3085.0,3.0,2.0,1.0,420.0,154.0,1990.0,Banyule City Council,-37.7285,145.085,Northern Metropolitan,1369.0,5071.428571428572,north_west_metro
Yarraville,11 Ovens St,3,h,1040000.0,S,Jas,11/11/2017,6.3,3013.0,3.0,1.0,,199.0,98.0,1950.0,Maribyrnong City Council,-37.8186,144.8929,Western Metropolitan,6543.0,10612.244897959185,north_west_metro
Yarraville,32 Stooke St,4,h,850000.0,VB,Village,11/11/2017,6.3,3013.0,4.0,2.0,2.0,464.0,122.0,1950.0,Maribyrnong City Council,-37.8173,144.8641,Western Metropolitan,6543.0,6967.213114754099,north_west_metro
Aberfeldie,2 Knight St,5,h,1825000.0,VB,Nelson,18/11/2017,7.5,3040.0,5.0,2.0,2.0,691.0,301.0,1925.0,Moonee Valley City Council,-37.756,144.9002,Western Metropolitan,1543.0,6063.12292358804,north_west_metro
Altona,7 Chifley Av,3,h,1010000.0,SP,Barlow,18/11/2017,11.0,3018.0,3.0,1.0,5.0,,115.0,1970.0,Hobsons Bay City Council,-37.8646,144.8377,Western Metropolitan,5301.0,8782.608695652174,north_west_metro
Altona Meadows,11/11 Harrison Ct,3,t,541500.0,SP,Ray,18/11/2017,15.5,3028.0,3.0,2.0,1.0,194.0,128.0,2002.0,Hobsons Bay City Council,-37.8726,144.7814,Western Metropolitan,7630.0,4230.46875,north_west_metro
Ascot Vale,93 Epsom Rd,5,h,1325000.0,S,Nelson,18/11/2017,4.3,3032.0,5.0,3.0,2.0,601.0,256.0,1920.0,Moonee Valley City Council,-37.7773,144.9119,Western Metropolitan,6567.0,5175.78125,north_west_metro
Ascot Vale,12 Mirams St,3,h,1750000.0,PI,Rendina,18/11/2017,4.3,3032.0,3.0,2.0,1.0,446.0,185.0,1890.0,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567.0,9459.45945945946,north_west_metro
Avondale Heights,4 Camlarni Cl,4,h,950000.0,VB,Moonee,18/11/2017,9.5,3034.0,4.0,2.0,2.0,,185.0,1980.0,Moonee Valley City Council,-37.7707,144.871,Western Metropolitan,4502.0,5135.135135135135,north_west_metro
Avondale Heights,16 Sydney St,4,h,1068000.0,S,Nelson,18/11/2017,9.5,3034.0,4.0,2.0,1.0,604.0,141.0,1970.0,Moonee Valley City Council,-37.7687,144.8602,Western Metropolitan,4502.0,7574.468085106383,north_west_metro
Balwyn North,11 Kyora Pde,3,h,1950000.0,VB,Upside,18/11/2017,9.7,3104.0,3.0,1.0,1.0,835.0,120.0,,Boroondara City Council,-37.788,145.0669,Southern Metropolitan,7809.0,16250.0,south_east_southeast_metro
Balwyn North,51 Tuxen St,4,h,2890000.0,PI,Fletchers,18/11/2017,9.7,3104.0,4.0,3.0,3.0,,300.0,1955.0,Boroondara City Council,-37.7988,145.0866,Southern Metropolitan,7809.0,9633.333333333334,south_east_southeast_metro
Beaumaris,9 Monaco Cr,5,h,1950000.0,VB,Hodges,18/11/2017,17.3,3193.0,5.0,2.0,2.0,,376.0,2000.0,Bayside City Council,-37.9736,145.0455,Southern Metropolitan,5366.0,5186.170212765957,south_east_southeast_metro
Bentleigh,60B Tucker Rd,4,t,1370000.0,S,Gary,18/11/2017,11.4,3204.0,4.0,3.0,3.0,,269.0,2012.0,Glen Eira City Council,-37.929,145.0495,Southern Metropolitan,6795.0,5092.936802973978,south_east_southeast_metro
Bentleigh East,4A Loch Ct,4,t,1300000.0,S,Jellis,18/11/2017,13.8,3165.0,4.0,2.0,2.0,,220.0,2013.0,Glen Eira City Council,-37.925,145.0723,Southern Metropolitan,10969.0,5909.090909090909,south_east_southeast_metro
Bentleigh East,3 Pollina St,4,h,1640000.0,S,Buxton,18/11/2017,13.8,3165.0,4.0,2.0,2.0,581.0,206.0,2013.0,Glen Eira City Council,-37.9261,145.0506,Southern Metropolitan,10969.0,7961.165048543689,south_east_southeast_metro
